Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (km),Power Plays,Player Load,Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),game_type,playing position
44405,U23 ETH VS DR CONGO,Player 15,all, game,44405.48556,44405.57424,7662,8.8017,61,428.6273,0.6634,0.0218,home,MF
44405,U23 ETH VS DR CONGO,Player 44,all, game,44405.48558,44405.5738,7623,10.1313,60,469.3079,0.5153,0.1014,home,CB
44405,U23 ETH VS DR CONGO,Player 21,all, game,44405.48564,44405.57394,7629,11.7734,99,565.726,1.1192,0.0376,home,MF
44405,U23 ETH VS DR CONGO,Player 3,all, game,44405.48545,44405.57416,7665,10.3062,81,406.6984,1.0725,0.4227,home,FW
44405,U23 ETH VS DR CONGO,Player 62,all, game,44405.48567,44405.57374,7609,12.0092,75,559.2649,1.1359,0.1935,home,MF
44405,U23 ETH VS DR CONGO,Player 66,all, game,44405.48554,44405.57396,7639,8.046,54,377.0657,0.6523,0.1508,home,FB
44405,U23 ETH VS DR CONGO,Player 43,all, game,44405.48554,44405.57419,7660,10.1389,49,478.5867,0.594,0.1072,home,CB
44405,U23 ETH VS DR CONGO,Player 19,all, game,44405.48548,44405.57408,7655,10.5975,79,489.6508,1.167,0.1649,home,FW
44405,U23 ETH VS DR CONGO,Player 13,all, game,44405.48545,44405.57385,7638,10.7262,86,521.6434,1.0385,0.1696,home,FB
44405,U23 ETH VS DR CONGO,Player 24,all, game,44405.48563,44405.57404,7639,8.5833,60,453.6378,0.7804,0.1901,home,FW
44405,U23 ETH VS DR CONGO,Player 52,all, game,44405.54378,44405.57547,2738,3.6016,21,171.0173,0.3191,0.045,home,FB
44405,U23 ETH VS DR CONGO,Player 15,game, game,44405.49009,44405.54718,3883,8.2265,61,390.0882,0.6634,0.0218,home,MF
44405,U23 ETH VS DR CONGO,Player 44,game, game,44405.49035,44405.56808,5737,9.5309,60,426.9201,0.5147,0.1014,home,CB
44405,U23 ETH VS DR CONGO,Player 21,game, game,44405.49024,44405.56077,5083,10.9218,98,514.3169,1.1182,0.0376,home,MF
44405,U23 ETH VS DR CONGO,Player 3,game, game,44405.48999,44405.56862,5786,9.6012,81,375.3514,1.0725,0.4227,home,FW
44405,U23 ETH VS DR CONGO,Player 62,game, game,44405.49032,44405.56813,5755,11.2798,72,524.2733,1.1037,0.1892,home,MF
44405,U23 ETH VS DR CONGO,Player 66,game, game,44405.49027,44405.54515,3787,7.3775,53,337.6535,0.6389,0.1422,home,FB
44405,U23 ETH VS DR CONGO,Player 43,game, game,44405.49028,44405.56796,5696,9.4521,47,434.5741,0.5718,0.1072,home,CB
44405,U23 ETH VS DR CONGO,Player 19,game, game,44405.49027,44405.55989,5017,9.8697,79,447.0408,1.167,0.1649,home,FW
44405,U23 ETH VS DR CONGO,Player 13,game, game,44405.49016,44405.56822,5724,10.1775,86,486.427,1.0385,0.1696,home,FB
44405,U23 ETH VS DR CONGO,Player 24,game, game,44405.49024,44405.54468,3700,7.6822,60,371.2504,0.7804,0.1901,home,FW
44405,U23 ETH VS DR CONGO,Player 52,game, game,44405.54618,44405.56835,1915,3.2656,21,150.9812,0.3191,0.045,home,FB
44405,U23 ETH VS DR CONGO,Player 15,1st.quarter, game,44405.49009,44405.52219,2774,6.1402,44,291.2137,0.4755,0.0211,home,MF
44405,U23 ETH VS DR CONGO,Player 44,1st.quarter, game,44405.49035,44405.5223,2760,5.1043,33,235.1333,0.2573,0.0352,home,CB
44405,U23 ETH VS DR CONGO,Player 21,1st.quarter, game,44405.49024,44405.52256,2793,6.5474,63,308.5608,0.72,0.013,home,MF
44405,U23 ETH VS DR CONGO,Player 3,1st.quarter, game,44405.48999,44405.52294,2847,5.1478,44,198.298,0.5604,0.257,home,FW
44405,U23 ETH VS DR CONGO,Player 62,1st.quarter, game,44405.49032,44405.52228,2761,5.8872,35,273.7255,0.5961,0.127,home,MF
44405,U23 ETH VS DR CONGO,Player 66,1st.quarter, game,44405.49027,44405.52246,2782,5.5181,44,252.4842,0.538,0.1205,home,FB
44405,U23 ETH VS DR CONGO,Player 43,1st.quarter, game,44405.49028,44405.52237,2772,4.9547,21,233.923,0.21,0.012,home,CB
44405,U23 ETH VS DR CONGO,Player 19,1st.quarter, game,44405.49027,44405.52261,2794,5.9884,50,268.8942,0.7584,0.1035,home,FW
44405,U23 ETH VS DR CONGO,Player 13,1st.quarter, game,44405.49016,44405.52271,2812,5.2815,41,257.0796,0.4497,0.0783,home,FB
44405,U23 ETH VS DR CONGO,Player 24,1st.quarter, game,44405.49024,44405.5226,2796,5.9151,46,283.9036,0.631,0.1696,home,FW
44405,U23 ETH VS DR CONGO,Player 15,2nd.quarter, game,44405.53434,44405.54718,1109,2.0863,17,98.8745,0.188,0.0007,home,MF
44405,U23 ETH VS DR CONGO,Player 44,2nd.quarter, game,44405.53362,44405.56808,2977,4.4266,27,191.7869,0.2574,0.0662,home,CB
44405,U23 ETH VS DR CONGO,Player 21,2nd.quarter, game,44405.53426,44405.56077,2291,4.3744,35,205.7561,0.3982,0.0246,home,MF
44405,U23 ETH VS DR CONGO,Player 3,2nd.quarter, game,44405.5346,44405.56862,2939,4.4534,37,177.0534,0.5122,0.1657,home,FW
44405,U23 ETH VS DR CONGO,Player 62,2nd.quarter, game,44405.53347,44405.56813,2994,5.3926,37,250.5478,0.5076,0.0622,home,MF
44405,U23 ETH VS DR CONGO,Player 66,2nd.quarter, game,44405.53351,44405.54515,1005,1.8593,9,85.1694,0.1008,0.0216,home,FB
44405,U23 ETH VS DR CONGO,Player 43,2nd.quarter, game,44405.53412,44405.56796,2923,4.4974,26,200.651,0.3618,0.0952,home,CB
44405,U23 ETH VS DR CONGO,Player 19,2nd.quarter, game,44405.53416,44405.55989,2223,3.8814,29,178.1466,0.4086,0.0614,home,FW
44405,U23 ETH VS DR CONGO,Player 13,2nd.quarter, game,44405.53452,44405.56822,2912,4.896,45,229.3474,0.5887,0.0912,home,FB
44405,U23 ETH VS DR CONGO,Player 24,2nd.quarter, game,44405.53422,44405.54468,904,1.7671,14,87.3467,0.1494,0.0205,home,FW
44405,U23 ETH VS DR CONGO,Player 52,2nd.quarter, game,44405.54618,44405.56835,1915,3.2656,21,150.9812,0.3191,0.045,home,FB
6/5/2022,Malawi vs Eth,Player 63,all, game afcon-2o23-lilengo,44717.62107,44717.71041,7719,11.9309,75,496.1277,0.7184,0.191,away,CB
6/5/2022,Malawi vs Eth,Player 8,all, game afcon-2o23-lilengo,44717.62099,44717.70824,7538,8.8213,84,387.1225,1.2731,0.1313,away,FW
6/5/2022,Malawi vs Eth,Player 47,all, game afcon-2o23-lilengo,44717.62095,44717.7144,8074,11.314,46,544.4206,0.4677,0.1783,away,CB
6/5/2022,Malawi vs Eth,Player 6,all, game afcon-2o23-lilengo,44717.62107,44717.6555,2975,5.6712,46,250.8339,0.6047,0.0576,away,MF
6/5/2022,Malawi vs Eth,Player 20,all, game afcon-2o23-lilengo,44717.62107,44717.70057,6869,9.3874,79,417.9482,0.7927,0.2435,away,FW
6/5/2022,Malawi vs Eth,Player 13,all, game afcon-2o23-lilengo,44717.62122,44717.6975,6590,10.2972,89,505.8301,1.2244,0.1209,away,FB
6/5/2022,Malawi vs Eth,Player 58,all, game afcon-2o23-lilengo,44717.62095,44717.66553,3851,5.8545,46,255.3028,0.5906,0.0886,away,MF
6/5/2022,Malawi vs Eth,Player 46,all, game afcon-2o23-lilengo,44717.62096,44717.66523,3825,6.2247,43,265.4836,0.566,0.0328,away,MF
6/5/2022,Malawi vs Eth,Player 52,all, game afcon-2o23-lilengo,44717.62114,44717.70815,7517,12.2574,105,586.5177,1.2734,0.2397,away,FB
6/5/2022,Malawi vs Eth,Player 3,all, game afcon-2o23-lilengo,44717.62146,44717.70822,7496,9.8778,75,389.113,0.8654,0.1867,away,FW
6/5/2022,Malawi vs Eth,Player 63,game, game afcon-2o23-lilengo,44717.62492,44717.70208,5762,10.8914,74,455.458,0.7158,0.191,away,CB
6/5/2022,Malawi vs Eth,Player 8,game, game afcon-2o23-lilengo,44717.62505,44717.68296,4103,8.1268,84,357.3678,1.2731,0.1313,away,FW
6/5/2022,Malawi vs Eth,Player 47,game, game afcon-2o23-lilengo,44717.62504,44717.70209,5817,10.0127,46,506.2067,0.4672,0.1783,away,CB
6/5/2022,Malawi vs Eth,Player 6,game, game afcon-2o23-lilengo,44717.62509,44717.6554,2619,5.5015,45,240.9147,0.6026,0.0576,away,MF
6/5/2022,Malawi vs Eth,Player 20,game, game afcon-2o23-lilengo,44717.62502,44717.69236,4931,8.6951,78,389.8629,0.7895,0.2435,away,FW
6/5/2022,Malawi vs Eth,Player 13,game, game afcon-2o23-lilengo,44717.62494,44717.69306,4990,9.5974,89,473.0949,1.2244,0.1209,away,FB
6/5/2022,Malawi vs Eth,Player 58,game, game afcon-2o23-lilengo,44717.625,44717.6583,2877,5.4711,46,239.0234,0.5906,0.0886,away,MF
6/5/2022,Malawi vs Eth,Player 46,game, game afcon-2o23-lilengo,44717.62497,44717.65835,2883,5.9484,43,253.1747,0.566,0.0328,away,MF
6/5/2022,Malawi vs Eth,Player 52,game, game afcon-2o23-lilengo,44717.62502,44717.70203,5747,11.3686,105,547.4972,1.2734,0.2397,away,FB
6/5/2022,Malawi vs Eth,Player 3,game, game afcon-2o23-lilengo,44717.62497,44717.70212,5762,9.0859,75,358.0741,0.8654,0.1867,away,FW
6/5/2022,Malawi vs Eth,Player 63,1st.quarter, game afcon-2o23-lilengo,44717.62492,44717.65832,2885,5.2988,31,223.0733,0.2718,0.0838,away,CB
6/5/2022,Malawi vs Eth,Player 8,1st.quarter, game afcon-2o23-lilengo,44717.62505,44717.65827,2870,5.3427,59,237.6891,0.8713,0.1057,away,FW
6/5/2022,Malawi vs Eth,Player 47,1st.quarter, game afcon-2o23-lilengo,44717.62504,44717.65896,2931,5.0679,21,254.1565,0.2336,0.0917,away,CB
6/5/2022,Malawi vs Eth,Player 6,1st.quarter, game afcon-2o23-lilengo,44717.62509,44717.6554,2619,5.5015,45,240.9147,0.6026,0.0576,away,MF
6/5/2022,Malawi vs Eth,Player 20,1st.quarter, game afcon-2o23-lilengo,44717.62502,44717.65839,2884,5.0339,44,229.7963,0.4222,0.0755,away,FW
6/5/2022,Malawi vs Eth,Player 13,1st.quarter, game afcon-2o23-lilengo,44717.62494,44717.65838,2889,5.1633,49,253.2033,0.6817,0.0734,away,FB
6/5/2022,Malawi vs Eth,Player 58,1st.quarter, game afcon-2o23-lilengo,44717.625,44717.6583,2877,5.4711,46,239.0234,0.5906,0.0886,away,MF
6/5/2022,Malawi vs Eth,Player 46,1st.quarter, game afcon-2o23-lilengo,44717.62497,44717.65835,2883,5.9484,43,253.1747,0.566,0.0328,away,MF
6/5/2022,Malawi vs Eth,Player 52,1st.quarter, game afcon-2o23-lilengo,44717.62502,44717.65832,2878,5.5157,50,268.2775,0.576,0.1038,away,FB
6/5/2022,Malawi vs Eth,Player 3,1st.quarter, game afcon-2o23-lilengo,44717.62497,44717.65837,2886,4.3478,29,167.2036,0.4358,0.1332,away,FW
6/5/2022,Malawi vs Eth,Player 63,2nd.quarter, game afcon-2o23-lilengo,44717.66879,44717.70208,2876,5.5926,43,232.3847,0.444,0.1072,away,CB
6/5/2022,Malawi vs Eth,Player 8,2nd.quarter, game afcon-2o23-lilengo,44717.66869,44717.68296,1232,2.7842,25,119.6786,0.4018,0.0256,away,FW
6/5/2022,Malawi vs Eth,Player 47,2nd.quarter, game afcon-2o23-lilengo,44717.66868,44717.70209,2886,4.9448,25,252.0502,0.2336,0.0866,away,CB
6/5/2022,Malawi vs Eth,Player 20,2nd.quarter, game afcon-2o23-lilengo,44717.66867,44717.69236,2048,3.6612,34,160.0666,0.3673,0.168,away,FW
6/5/2022,Malawi vs Eth,Player 13,2nd.quarter, game afcon-2o23-lilengo,44717.66874,44717.69306,2101,4.434,40,219.8915,0.5428,0.0475,away,FB
6/5/2022,Malawi vs Eth,Player 52,2nd.quarter, game afcon-2o23-lilengo,44717.66882,44717.70203,2869,5.8529,55,279.2197,0.6974,0.1359,away,FB
6/5/2022,Malawi vs Eth,Player 3,2nd.quarter, game afcon-2o23-lilengo,44717.66883,44717.70212,2877,4.7381,46,190.8705,0.4296,0.0535,away,FW
44375,June 28 2021 Friendly game,Player 21,all, game Friendly,44375.42149,44375.47144,4316,6.7774,45,322.7037,0.4462,0.0072,home,MF
44375,June 28 2021 Friendly game,Player 36,all, game Friendly,44375.4219,44375.4735,4458,6.6943,41,320.4549,0.369,0.0103,home,FB
44375,June 28 2021 Friendly game,Player 64,all, game Friendly,44375.50116,44375.52715,2245,4.2698,33,188.7611,0.3211,0.1276,home,FW
44375,June 28 2021 Friendly game,Player 15,all, game Friendly,44375.47746,44375.52625,4215,7.4772,56,332.8197,0.6018,0.0519,home,MF
44375,June 28 2021 Friendly game,Player 66,all, game Friendly,44375.42285,44375.47397,4416,6.7147,46,284.2023,0.574,0.141,home,FB
44375,June 28 2021 Friendly game,Player 45,all, game Friendly,44375.42121,44375.47391,4553,7.929,54,358.1049,0.6206,0.1562,home,FW
44375,June 28 2021 Friendly game,Player 62,all, game Friendly,44375.4279,44375.52713,8573,7.2824,47,340.012,0.4871,0.0638,home,MF
44375,June 28 2021 Friendly game,Player 55,all, game Friendly,44375.47746,44375.52595,4189,6.2768,41,250.9617,0.4635,0.0277,home,FW
44375,June 28 2021 Friendly game,Player 38,all, game Friendly,44375.47755,44375.52615,4198,7.1199,62,327.4325,0.8561,0.0489,home,FB
44375,June 28 2021 Friendly game,Player 56,all, game Friendly,44375.42174,44375.47338,4461,6.2346,30,265.1882,0.3867,0.1022,home,CB
44375,June 28 2021 Friendly game,Player 60,all, game Friendly,44375.47697,44375.52608,4243,6.7996,26,310.042,0.3984,0.0301,home,CB
44375,June 28 2021 Friendly game,Player 18,all, game Friendly,44375.46436,44375.50244,3290,4.3172,31,212.9687,0.3289,0.0405,home,FW
44375,June 28 2021 Friendly game,Player 9,all, game Friendly,44375.47755,44375.50236,2143,3.7086,29,146.4418,0.4397,0.016,home,FB
44375,June 28 2021 Friendly game,Player 26,all, game Friendly,44375.47767,44375.52653,4221,6.9547,43,328.2396,0.5368,0.0732,home,CB
44375,June 28 2021 Friendly game,Player 24,all, game Friendly,44375.4983,44375.52581,2377,4.1771,35,205.1461,0.4696,0.0974,home,FW
44375,June 28 2021 Friendly game,Player 1,all, game Friendly,44375.42218,44375.47379,4459,7.5916,74,322.2241,0.8176,0.0783,home,MF
44375,June 28 2021 Friendly game,Player 35,all, game Friendly,44375.42156,44375.47376,4510,6.7552,39,304.7822,0.3918,0.0232,home,MF
44375,June 28 2021 Friendly game,Player 19,all, game Friendly,44375.42163,44375.47329,4463,6.9449,56,304.9048,0.666,0.1069,home,FW
44375,June 28 2021 Friendly game,Player 49,all, game Friendly,44375.47781,44375.52594,4158,7.4078,52,324.5596,0.6068,0.1305,home,FW
44375,June 28 2021 Friendly game,Player 61,all, game Friendly,44375.40489,44375.52631,10491,8.5077,60,409.3733,0.5973,0.0501,home,FB
44375,June 28 2021 Friendly game,Player 43,all, game Friendly,44375.422,44375.4735,4450,6.1391,29,262.571,0.3425,0.1136,home,CB
44375,June 28 2021 Friendly game,Player 21,game, game Friendly,44375.42708,44375.52325,3609,6.6452,45,308.3003,0.4462,0.0072,home,MF
44375,June 28 2021 Friendly game,Player 36,game, game Friendly,44375.42708,44375.52325,3609,6.5056,41,304.8482,0.369,0.0103,home,FB
44375,June 28 2021 Friendly game,Player 64,game, game Friendly,44375.42708,44375.52325,1908,3.9255,32,172.8502,0.3118,0.1276,home,FW
44375,June 28 2021 Friendly game,Player 15,game, game Friendly,44375.42708,44375.52325,3701,6.9543,54,308.5471,0.5976,0.0519,home,MF
44375,June 28 2021 Friendly game,Player 66,game, game Friendly,44375.42708,44375.52325,3609,6.4702,46,266.2577,0.574,0.141,home,FB
44375,June 28 2021 Friendly game,Player 45,game, game Friendly,44375.42708,44375.52325,3609,7.6256,54,335.5089,0.6206,0.1562,home,FW
44375,June 28 2021 Friendly game,Player 62,game, game Friendly,44375.42708,44375.52325,7239,6.5835,45,302.6142,0.4745,0.0638,home,MF
44375,June 28 2021 Friendly game,Player 55,game, game Friendly,44375.48046,44375.52372,3738,5.8205,40,231.0337,0.4484,0.0277,home,FW
44375,June 28 2021 Friendly game,Player 38,game, game Friendly,44375.42708,44375.52325,3701,6.6027,61,304.6175,0.8524,0.0489,home,FB
44375,June 28 2021 Friendly game,Player 56,game, game Friendly,44375.42731,44375.46828,3540,5.9592,30,248.7191,0.3867,0.1022,home,CB
44375,June 28 2021 Friendly game,Player 60,game, game Friendly,44375.48085,44375.52355,3689,6.1608,26,277.2495,0.3969,0.0301,home,CB
44375,June 28 2021 Friendly game,Player 18,game, game Friendly,44375.42708,44375.52325,2290,3.808,31,180.3408,0.3289,0.0405,home,FW
44375,June 28 2021 Friendly game,Player 9,game, game Friendly,44375.42708,44375.52325,1896,3.4892,29,137.5402,0.4397,0.016,home,FB
44375,June 28 2021 Friendly game,Player 26,game, game Friendly,44375.42708,44375.52325,3701,6.3568,43,297.6669,0.5357,0.0732,home,CB
44375,June 28 2021 Friendly game,Player 24,game, game Friendly,44375.42708,44375.52325,2156,3.8138,32,190.0809,0.4598,0.0974,home,FW
44375,June 28 2021 Friendly game,Player 1,game, game Friendly,44375.42708,44375.52325,3609,7.3814,74,307.8615,0.8176,0.0783,home,MF
44375,June 28 2021 Friendly game,Player 35,game, game Friendly,44375.42748,44375.46844,3539,6.48,39,282.1191,0.3918,0.0232,home,MF
44375,June 28 2021 Friendly game,Player 19,game, game Friendly,44375.42708,44375.52325,3609,6.7452,56,287.7,0.666,0.1069,home,FW
44375,June 28 2021 Friendly game,Player 49,game, game Friendly,44375.42708,44375.52325,3701,6.8797,50,297.7796,0.583,0.1305,home,FW
44375,June 28 2021 Friendly game,Player 61,game, game Friendly,44375.48042,44375.52365,3735,7.7812,58,360.7648,0.5727,0.0501,home,FB
44375,June 28 2021 Friendly game,Player 43,game, game Friendly,44375.42708,44375.52325,3609,5.8699,29,243.3603,0.3425,0.1136,home,CB
44375,June 28 2021 Friendly game,Player 21,1st.quarter, game Friendly,44375.42708,44375.46885,3609,6.6452,45,308.3003,0.4462,0.0072,home,MF
44375,June 28 2021 Friendly game,Player 36,1st.quarter, game Friendly,44375.42708,44375.46885,3609,6.5056,41,304.8482,0.369,0.0103,home,FB
44375,June 28 2021 Friendly game,Player 64,1st.quarter, game Friendly,44375.42708,44375.46885,0,0,0,0.0103,0,0,home,FW
44375,June 28 2021 Friendly game,Player 15,1st.quarter, game Friendly,44375.42708,44375.46885,0,0,0,0.003,0,0,home,MF
44375,June 28 2021 Friendly game,Player 66,1st.quarter, game Friendly,44375.42708,44375.46885,3609,6.4702,46,266.2577,0.574,0.141,home,FB
44375,June 28 2021 Friendly game,Player 45,1st.quarter, game Friendly,44375.42708,44375.46885,3609,7.6256,54,335.5089,0.6206,0.1562,home,FW
44375,June 28 2021 Friendly game,Player 62,1st.quarter, game Friendly,44375.42708,44375.46885,3538,0.0298,0,4.4401,0,0,home,MF
44375,June 28 2021 Friendly game,Player 38,1st.quarter, game Friendly,44375.42708,44375.46885,0,0,0,0.0042,0,0,home,FB
44375,June 28 2021 Friendly game,Player 56,1st.quarter, game Friendly,44375.42731,44375.46828,3540,5.9592,30,248.7191,0.3867,0.1022,home,CB
44375,June 28 2021 Friendly game,Player 18,1st.quarter, game Friendly,44375.42708,44375.46885,388,0.4388,3,21.8605,0.0199,0,home,FW
44375,June 28 2021 Friendly game,Player 9,1st.quarter, game Friendly,44375.42708,44375.46885,0,0,0,0.0034,0,0,home,FB
44375,June 28 2021 Friendly game,Player 26,1st.quarter, game Friendly,44375.42708,44375.46885,0,0,0,0.0196,0,0,home,CB
44375,June 28 2021 Friendly game,Player 24,1st.quarter, game Friendly,44375.42708,44375.46885,0,0,0,0.0026,0,0,home,FW
44375,June 28 2021 Friendly game,Player 1,1st.quarter, game Friendly,44375.42708,44375.46885,3609,7.3814,74,307.8615,0.8176,0.0783,home,MF
44375,June 28 2021 Friendly game,Player 35,1st.quarter, game Friendly,44375.42748,44375.46844,3539,6.48,39,282.1191,0.3918,0.0232,home,MF
44375,June 28 2021 Friendly game,Player 19,1st.quarter, game Friendly,44375.42708,44375.46885,3609,6.7452,56,287.7,0.666,0.1069,home,FW
44375,June 28 2021 Friendly game,Player 49,1st.quarter, game Friendly,44375.42708,44375.46885,0,0,0,0.0032,0,0,home,FW
44375,June 28 2021 Friendly game,Player 43,1st.quarter, game Friendly,44375.42708,44375.46885,3609,5.8699,29,243.3603,0.3425,0.1136,home,CB
44375,June 28 2021 Friendly game,Player 21,2nd.quarter, game Friendly,44375.48042,44375.52325,0,0,0,0,0,0,home,MF
44375,June 28 2021 Friendly game,Player 36,2nd.quarter, game Friendly,44375.48042,44375.52325,0,0,0,0,0,0,home,FB
44375,June 28 2021 Friendly game,Player 64,2nd.quarter, game Friendly,44375.48042,44375.52325,1908,3.9255,32,172.8398,0.3118,0.1276,home,FW
44375,June 28 2021 Friendly game,Player 15,2nd.quarter, game Friendly,44375.48042,44375.52325,3701,6.9543,54,308.5442,0.5976,0.0519,home,MF
44375,June 28 2021 Friendly game,Player 66,2nd.quarter, game Friendly,44375.48042,44375.52325,0,0,0,0,0,0,home,FB
44375,June 28 2021 Friendly game,Player 45,2nd.quarter, game Friendly,44375.48042,44375.52325,0,0,0,0,0,0,home,FW
44375,June 28 2021 Friendly game,Player 62,2nd.quarter, game Friendly,44375.48042,44375.52325,3701,6.5537,45,298.1741,0.4745,0.0638,home,MF
44375,June 28 2021 Friendly game,Player 55,2nd.quarter, game Friendly,44375.48046,44375.52372,3738,5.8205,40,231.0337,0.4484,0.0277,home,FW
44375,June 28 2021 Friendly game,Player 38,2nd.quarter, game Friendly,44375.48042,44375.52325,3701,6.6027,61,304.6133,0.8524,0.0489,home,FB
44375,June 28 2021 Friendly game,Player 60,2nd.quarter, game Friendly,44375.48085,44375.52355,3689,6.1608,26,277.2495,0.3969,0.0301,home,CB
44375,June 28 2021 Friendly game,Player 18,2nd.quarter, game Friendly,44375.48042,44375.52325,1903,3.3691,28,158.4803,0.309,0.0405,home,FW
44375,June 28 2021 Friendly game,Player 9,2nd.quarter, game Friendly,44375.48042,44375.52325,1896,3.4892,29,137.5368,0.4397,0.016,home,FB
44375,June 28 2021 Friendly game,Player 26,2nd.quarter, game Friendly,44375.48042,44375.52325,3701,6.3568,43,297.6473,0.5357,0.0732,home,CB
44375,June 28 2021 Friendly game,Player 24,2nd.quarter, game Friendly,44375.48042,44375.52325,2156,3.8138,32,190.0783,0.4598,0.0974,home,FW
44375,June 28 2021 Friendly game,Player 1,2nd.quarter, game Friendly,44375.48042,44375.52325,0,0,0,0,0,0,home,MF
44375,June 28 2021 Friendly game,Player 19,2nd.quarter, game Friendly,44375.48042,44375.52325,0,0,0,0,0,0,home,FW
44375,June 28 2021 Friendly game,Player 49,2nd.quarter, game Friendly,44375.48042,44375.52325,3701,6.8797,50,297.7764,0.583,0.1305,home,FW
44375,June 28 2021 Friendly game,Player 61,2nd.quarter, game Friendly,44375.48042,44375.52365,3735,7.7812,58,360.7648,0.5727,0.0501,home,FB
44375,June 28 2021 Friendly game,Player 43,2nd.quarter, game Friendly,44375.48042,44375.52325,0,0,0,0,0,0,home,CB
17/03/2021,Game Eth Vs Malawi 17032021,Player 58,all, game,44272.7176,44272.94106,19307,6.4752,48,291.4451,0.6832,0.0818,home,MF
44272,Game Eth Vs Malawi 17032021,Player 3,all, game,44272.71635,44272.94168,19468,5.8843,55,250.1187,0.6934,0.201,home,FW
44272,Game Eth Vs Malawi 17032021,Player 30,all, game,44272.73232,44272.94123,18050,4.2662,44,184.5519,0.5839,0.151,home,FB
44272,Game Eth Vs Malawi 17032021,Player 32,all, game,44272.67014,44272.71727,4072,5.2427,38,210.2391,0.4434,0.0904,home,FW
44272,Game Eth Vs Malawi 17032021,Player 8,all, game,44272.67044,44272.94064,23345,8.9743,81,412.074,1.1647,0.2139,home,FW
44272,Game Eth Vs Malawi 17032021,Player 63,all, game,44272.67029,44272.83176,13951,12.2045,86,511.9779,0.9891,0.2017,home,CB
44272,Game Eth Vs Malawi 17032021,Player 54,all, game,44272.67051,44272.73358,5449,8.3102,59,411.0774,0.6187,0.0129,home,MF
44272,Game Eth Vs Malawi 17032021,Player 35,all, game,44272.67039,44272.7076,3215,6.0382,44,268.235,0.3953,0.0251,home,MF
44272,Game Eth Vs Malawi 17032021,Player 65,all, game,44272.64552,44272.91564,23339,6.9097,44,338.0827,0.4855,0.0693,home,MF
44272,Game Eth Vs Malawi 17032021,Player 53,all, game,44272.67039,44272.93575,22927,6.0457,53,289.5382,0.6271,0.0771,home,FB
44272,Game Eth Vs Malawi 17032021,Player 13,all, game,44272.67038,44272.94178,23448,11.7888,101,564.5656,1.3399,0.2104,home,FB
44272,Game Eth Vs Malawi 17032021,Player 46,all, game,44272.67017,44272.71686,4034,5.9481,49,251.2101,0.458,0.0331,home,MF
44272,Game Eth Vs Malawi 17032021,Player 11,all, game,44272.67038,44272.94016,23309,11.1504,65,504.206,0.7297,0.1043,home,CB
44272,Game Eth Vs Malawi 17032021,Player 51,all, game,44272.71635,44272.9427,19557,5.9245,45,283.1027,0.551,0.182,home,FW
44272,Game Eth Vs Malawi 17032021,Player 58,game, game,44272.6736,44272.75282,2961,5.8447,45,247.3628,0.6441,0.0804,home,MF
44272,Game Eth Vs Malawi 17032021,Player 3,game, game,44272.6736,44272.75282,2961,5.2634,53,211.3925,0.6699,0.1765,home,FW
44272,Game Eth Vs Malawi 17032021,Player 32,game, game,44272.6736,44272.75282,2988,5.199,38,202.9809,0.4434,0.0904,home,FW
44272,Game Eth Vs Malawi 17032021,Player 8,game, game,44272.6736,44272.70818,2988,5.7435,53,252.9319,0.7511,0.1298,home,FW
44272,Game Eth Vs Malawi 17032021,Player 63,game, game,44272.6736,44272.75282,5949,11.3733,86,461.5687,0.9891,0.2017,home,CB
44272,Game Eth Vs Malawi 17032021,Player 54,game, game,44272.6736,44272.75282,4287,8.0623,59,390.0379,0.6187,0.0129,home,MF
44272,Game Eth Vs Malawi 17032021,Player 35,game, game,44272.6736,44272.75282,2938,5.9918,44,264.7694,0.3953,0.0251,home,MF
44272,Game Eth Vs Malawi 17032021,Player 65,game, game,44272.6736,44272.75282,5949,6.1527,43,269.6959,0.4835,0.0693,home,MF
44272,Game Eth Vs Malawi 17032021,Player 53,game, game,44272.6736,44272.75282,5949,5.6393,53,258.2823,0.6271,0.0771,home,FB
44272,Game Eth Vs Malawi 17032021,Player 13,game, game,44272.6736,44272.75282,5949,11.1639,101,520.1311,1.3399,0.2104,home,FB
44272,Game Eth Vs Malawi 17032021,Player 46,game, game,44272.6743,44272.70711,2834,5.7652,49,239.8984,0.458,0.0331,home,MF
44272,Game Eth Vs Malawi 17032021,Player 11,game, game,44272.6736,44272.75282,5949,10.4269,65,456.6707,0.7297,0.1043,home,CB
44272,Game Eth Vs Malawi 17032021,Player 51,game, game,44272.6736,44272.75282,2961,5.3483,44,242.7665,0.5299,0.171,home,FW
44272,Game Eth Vs Malawi 17032021,Player 58,1st.quarter, game,44272.6736,44272.70818,0,0,0,0.002,0,0,home,MF
44272,Game Eth Vs Malawi 17032021,Player 3,1st.quarter, game,44272.6736,44272.70818,0,0,0,0.0025,0,0,home,FW
44272,Game Eth Vs Malawi 17032021,Player 32,1st.quarter, game,44272.6736,44272.70818,2988,5.199,38,202.9809,0.4434,0.0904,home,FW
44272,Game Eth Vs Malawi 17032021,Player 8,1st.quarter, game,44272.6736,44272.70818,2988,5.7435,53,252.9319,0.7511,0.1298,home,FW
